zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,brokerName,hdpData.homeInfo.homeStatusForHDP,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_accepting_backup_offers,hdpData.homeInfo.contingentListingType,lotAreaString,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.videoCount,info6String,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_bankOwned,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.listing_sub_type.is_forAuction,isR4R,hdpData.homeInfo.rentalMarketingSubType
16511218,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.67514419555664,-121.76981353759766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=qPqEBqN923K7Epmw6Mbkg6extLQ=",,/homedetails/516-4th-St-Woodland-CA-95695/16511218_zpid/,SOLD,Sold,"$450,000",$450K,"516 4th St, Woodland, CA 95695",3.0,1.0,1558.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39407662000.0,38.675144,-121.76981,RECENTLY_SOLD,Sold 12/21/2022,16511218.0,516 4th St,95695,Woodland,CA,38.675144,-121.76981,450000.0,1671609600000.0,1.0,3.0,1558.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,501700.0,2695.0,,False,False,450000.0,39407662000.0,True,False,False,USD,USA,299183.0,6490.0,sqft,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.67514419555664,-121.76981353759766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lvD8w62zWCsxtzkFgmvihBLtZZg=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.67514419555664,-121.76981353759766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TsSECfduhlZ5w2kRkcJeqJqGJqE=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16509757,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.686676025390625,-121.76680755615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=bRoDi2prKiz9vYDiK_5o3IAKmJk=",,/homedetails/36-Sutter-St-Woodland-CA-95695/16509757_zpid/,SOLD,Sold,"$191,000",$191K,"36 Sutter St, Woodland, CA 95695",3.0,1.0,1181.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39839662000.0,38.686676,-121.76681,RECENTLY_SOLD,Sold 12/16/2022,16509757.0,36 Sutter St,95695,Woodland,CA,38.686676,-121.76681,191000.0,1671177600000.0,1.0,3.0,1181.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,202700.0,2550.0,,False,False,191000.0,39839662000.0,True,False,False,USD,USA,200789.0,5227.0,sqft,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.686676025390625,-121.76680755615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=slxgHGQRPvWP4wVe2v0QWvYFkP4=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.686676025390625,-121.76680755615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Lij4YJKXgkWs5JVujzaCdPitYZY=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16536879,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.6637077331543,-121.79019165039062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=jqchT2KcqeCQmIp-E84r9TZmsIM=",,/homedetails/1319-Harley-Dr-Woodland-CA-95695/16536879_zpid/,SOLD,Sold,"$505,000",$505K,"1319 Harley Dr, Woodland, CA 95695",3.0,2.0,1290.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39839662000.0,38.663708,-121.79019,RECENTLY_SOLD,Sold 12/16/2022,16536879.0,1319 Harley Dr,95695,Woodland,CA,38.663708,-121.79019,505000.0,1671177600000.0,2.0,3.0,1290.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,535900.0,2749.0,,False,False,505000.0,39839662000.0,True,False,False,USD,USA,294563.0,9583.0,sqft,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.6637077331543,-121.79019165039062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tEyjLuEWA6wdWguF3zMGJLouS9w=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.6637077331543,-121.79019165039062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-Tg7tPed0NRoOUvFoLG9KB4gROk=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16516441,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.668190002441406,-121.85967254638672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ouVRfKa6NV2KUPPCPa-ayTJQiDU=",,/homedetails/18620-County-Road-95-Woodland-CA-95695/16516441_zpid/,SOLD,Sold,"$300,000",$300K,"18620 County Road 95, Woodland, CA 95695",3.0,1.0,1072.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,40012462000.0,38.66819,-121.85967,RECENTLY_SOLD,Sold 12/14/2022,16516441.0,18620 County Road 95,95695,Woodland,CA,38.66819,-121.85967,300000.0,1671004800000.0,1.0,3.0,1072.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,483200.0,2500.0,,False,False,300000.0,40012462000.0,True,False,False,USD,USA,57796.0,0.35,acres,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.668190002441406,-121.85967254638672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4K-gwasgelsdhVsg_DyaFGeoRgk=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.668190002441406,-121.85967254638672&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Dvu7mezbx8UM4HYB-bEbM1Dy2hI=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16526436,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c0711d4fde55e5ddca8b67f3ec546f90-p_e.jpg,True,/homedetails/1363-Cottonwood-St-Woodland-CA-95695/16526436_zpid/,SOLD,Sold,"$925,000",$925K,"1363 Cottonwood St, Woodland, CA 95695",6.0,4.0,3768.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,40185262000.0,38.66232,-121.7931,RECENTLY_SOLD,Sold 12/12/2022,16526436.0,1363 Cottonwood St,95695,Woodland,CA,38.66232,-121.7931,925000.0,1670832000000.0,4.0,6.0,3768.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,981100.0,3718.0,,False,False,925000.0,40185262000.0,True,False,False,USD,USA,925000.0,9100.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16534935,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/a748317436a25773f37d1fc316299d40-p_e.jpg,True,/homedetails/91-Maryland-Ave-Woodland-CA-95695/16534935_zpid/,SOLD,Sold,"$430,500",$431K,"91 Maryland Ave, Woodland, CA 95695",4.0,2.0,1420.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,40444462000.0,38.689667,-121.78755,RECENTLY_SOLD,Sold 12/09/2022,16534935.0,91 Maryland Ave,95695,Woodland,CA,38.689667,-121.78755,430500.0,1670572800000.0,2.0,4.0,1420.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,500000.0,2650.0,,False,False,430500.0,40444462000.0,True,False,False,USD,USA,430500.0,6360.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16535045,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/aca194a08164085331638a297bccecde-p_e.jpg,True,/homedetails/155-Stone-Way-Woodland-CA-95695/16535045_zpid/,SOLD,Sold,"$445,000",$445K,"155 Stone Way, Woodland, CA 95695",3.0,2.0,1234.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,40444462000.0,38.68752,-121.79193,RECENTLY_SOLD,Sold 12/09/2022,16535045.0,155 Stone Way,95695,Woodland,CA,38.68752,-121.79193,445000.0,1670572800000.0,2.0,3.0,1234.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,493100.0,2600.0,,False,False,445000.0,40444462000.0,True,False,False,USD,USA,396780.0,6325.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63320867,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/f7ee4b9c73d3948a1f20b9b4a3eaba1c-p_e.jpg,True,/homedetails/34577-County-Road-22-Woodland-CA-95695/63320867_zpid/,SOLD,Sold,"$755,000",$755K,"34577 County Road 22, Woodland, CA 95695",3.0,2.0,1782.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,True,False,False,,False,False,,38.67703,-121.865524,RECENTLY_SOLD,Sold 12/08/2022,63320867.0,34577 County Road 22,95695,Woodland,CA,38.67703,-121.865524,755000.0,1670486400000.0,2.0,3.0,1782.0,MANUFACTURED,RECENTLY_SOLD,-1.0,False,False,800500.0,3033.0,,False,False,755000.0,,True,False,False,USD,USA,649995.0,4.76,acres,False,Green Fields Real Estate Ser,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16535513,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/2c024142181449bdce4e2f0f876cd6c8-p_e.jpg,True,/homedetails/134-Sierra-St-Woodland-CA-95695/16535513_zpid/,SOLD,Sold,"$444,000",$444K,"134 Sierra St, Woodland, CA 95695",5.0,3.0,2754.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,40703662000.0,38.681824,-121.790344,RECENTLY_SOLD,Sold 12/06/2022,16535513.0,134 Sierra St,95695,Woodland,CA,38.681824,-121.790344,444000.0,1670313600000.0,3.0,5.0,2754.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,627600.0,3300.0,,False,False,444000.0,40703662000.0,True,False,False,USD,USA,404000.0,8059.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16510554,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/24e3e7c9085e9f938be4273e1d3522c6-p_e.jpg,True,/homedetails/12-1st-St-Woodland-CA-95695/16510554_zpid/,SOLD,Sold,"$478,000",$478K,"12 1st St, Woodland, CA 95695",2.0,1.0,934.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,40790062000.0,38.684284,-121.773476,RECENTLY_SOLD,Sold 12/05/2022,16510554.0,12 1st St,95695,Woodland,CA,38.684284,-121.773476,478000.0,1670227200000.0,1.0,2.0,934.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,506600.0,2199.0,,False,False,478000.0,40790062000.0,True,False,False,USD,USA,326400.0,8712.0,sqft,False,,RECENTLY_SOLD,,,1668153600000.0,,-40100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16509796,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/9ebbfe1db2ff5f8b235eb7818fd10e40-p_e.jpg,True,/homedetails/931-Grafton-St-Woodland-CA-95695/16509796_zpid/,SOLD,Sold,"$280,000",$280K,"931 Grafton St, Woodland, CA 95695",2.0,1.0,1200.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.6838,-121.76779,RECENTLY_SOLD,Sold 12/02/2022,16509796.0,931 Grafton St,95695,Woodland,CA,38.6838,-121.76779,280000.0,1669968000000.0,1.0,2.0,1200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,296700.0,2199.0,,False,False,280000.0,41049262000.0,True,False,False,USD,USA,229373.0,6364.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16509957,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/fa99f0272efe3fbd611c0da1ad200803-p_e.jpg,True,/homedetails/146-Elm-St-Woodland-CA-95695/16509957_zpid/,SOLD,Sold,"$325,000",$325K,"146 Elm St, Woodland, CA 95695",3.0,2.0,1523.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.680958,-121.776566,RECENTLY_SOLD,Sold 12/02/2022,16509957.0,146 Elm St,95695,Woodland,CA,38.680958,-121.776566,325000.0,1669968000000.0,2.0,3.0,1523.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,497700.0,2695.0,,False,False,325000.0,41049262000.0,True,False,False,USD,USA,75045.0,5384.016,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16510419,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/412312eb9d2c26f8dc712045c928f027-p_e.jpg,True,/homedetails/126-N-Walnut-St-Woodland-CA-95695/16510419_zpid/,SOLD,Sold,"$196,000",$196K,"126 N Walnut St, Woodland, CA 95695",2.0,1.0,752.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.68755,-121.77743,RECENTLY_SOLD,Sold 12/02/2022,16510419.0,126 N Walnut St,95695,Woodland,CA,38.68755,-121.77743,196000.0,1669968000000.0,1.0,2.0,752.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,387700.0,1999.0,,False,False,196000.0,41049262000.0,True,False,False,USD,USA,296820.0,9849.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16510602,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/e146e00bc55270913cf8aac25224c816-p_e.jpg,True,/homedetails/51-2nd-St-Woodland-CA-95695/16510602_zpid/,SOLD,Sold,"$460,000",$460K,"51 2nd St, Woodland, CA 95695",2.0,1.0,1211.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.683117,-121.77146,RECENTLY_SOLD,Sold 12/02/2022,16510602.0,51 2nd St,95695,Woodland,CA,38.683117,-121.77146,460000.0,1669968000000.0,1.0,2.0,1211.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,487400.0,2199.0,,False,False,460000.0,41049262000.0,True,False,False,USD,USA,372431.0,7810.308,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16510692,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c4c171222a006159fa468b18bdab3f0e-p_e.jpg,True,/homedetails/105-2nd-St-Woodland-CA-95695/16510692_zpid/,SOLD,Sold,"$469,000",$469K,"105 2nd St, Woodland, CA 95695",3.0,1.0,1440.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.68224,-121.7715,RECENTLY_SOLD,Sold 12/02/2022,16510692.0,105 2nd St,95695,Woodland,CA,38.68224,-121.7715,469000.0,1669968000000.0,1.0,3.0,1440.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,497000.0,2500.0,,False,False,469000.0,41049262000.0,True,False,False,USD,USA,469000.0,7680.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16512686,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/dfdc875a4ebd320b33d437984d7bba7d-p_e.jpg,True,/homedetails/214-Maedell-Way-Woodland-CA-95695/16512686_zpid/,SOLD,Sold,"$580,000",$580K,"214 Maedell Way, Woodland, CA 95695",3.0,2.0,1518.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.665462,-121.78042,RECENTLY_SOLD,Sold 12/02/2022,16512686.0,214 Maedell Way,95695,Woodland,CA,38.665462,-121.78042,580000.0,1669968000000.0,2.0,3.0,1518.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,614600.0,2800.0,,False,False,580000.0,41049262000.0,True,False,False,USD,USA,580000.0,5676.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16526497,Pending,Non Owner Occupied,https://photos.zillowstatic.com/fp/8118a94274e929748faf7f155977d695-p_e.jpg,True,/homedetails/9-W-Monte-Vista-Dr-Woodland-CA-95695/16526497_zpid/,SOLD,Sold,"$900,000",$900K,"9 W Monte Vista Dr, Woodland, CA 95695",5.0,5.0,2899.0,False,False,Pending,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.65974,-121.785255,RECENTLY_SOLD,Sold 12/02/2022,16526497.0,9 W Monte Vista Dr,95695,Woodland,CA,38.65974,-121.785255,1549000.0,1669968000000.0,5.0,5.0,2899.0,SINGLE_FAMILY,PENDING,-1.0,False,False,1466100.0,5783.0,True,False,False,1549000.0,41049262000.0,True,False,False,USD,USA,900000.0,0.8052112029384757,acres,False,,,,,,,,,,True,ACCEPTING_BACKUPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16528607,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/55be3b93a9ea13b7d382253c73889667-p_e.jpg,True,/homedetails/1747-Brown-Ave-Woodland-CA-95695/16528607_zpid/,SOLD,Sold,"$390,000",$390K,"1747 Brown Ave, Woodland, CA 95695",3.0,2.0,1464.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.65651,-121.800835,RECENTLY_SOLD,Sold 12/02/2022,16528607.0,1747 Brown Ave,95695,Woodland,CA,38.65651,-121.800835,390000.0,1669968000000.0,2.0,3.0,1464.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,413200.0,2800.0,,False,False,390000.0,41049262000.0,True,False,False,USD,USA,390000.0,4918.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16536853,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/6f2d36ea59931fd3f93eb17e6bfb18d0-p_e.jpg,True,/homedetails/616-618-Acacia-Way-Woodland-CA-95695/16536853_zpid/,SOLD,Sold,"$500,000",$500K,"616-618 Acacia Way, Woodland, CA 95695",4.0,2.0,1934.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41049262000.0,38.666588,-121.79457,RECENTLY_SOLD,Sold 12/02/2022,16536853.0,616-618 Acacia Way,95695,Woodland,CA,38.666588,-121.79457,500000.0,1669968000000.0,2.0,4.0,1934.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,529800.0,2895.0,,False,False,500000.0,41049262000.0,True,False,False,USD,USA,106380.0,7279.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16537765,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/2ad83a5028da2cbe85f81be60e58c86c-p_e.jpg,True,/homedetails/725-Fairview-Dr-Woodland-CA-95695/16537765_zpid/,SOLD,Sold,"$730,000",$730K,"725 Fairview Dr, Woodland, CA 95695",3.0,3.0,2297.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,41049262000.0,38.670986,-121.79869,RECENTLY_SOLD,Sold 12/02/2022,16537765.0,725 Fairview Dr,95695,Woodland,CA,38.670986,-121.79869,730000.0,1669968000000.0,3.0,3.0,2297.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,773500.0,2995.0,,False,False,730000.0,41049262000.0,True,False,False,USD,USA,730000.0,0.2789,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16510657,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/d4547a53b399ef625082be5bd2c3cd04-p_e.jpg,True,/homedetails/134-1st-St-Woodland-CA-95695/16510657_zpid/,SOLD,Sold,"$445,000",$445K,"134 1st St, Woodland, CA 95695",3.0,2.0,1848.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41222062000.0,38.681423,-121.77351,RECENTLY_SOLD,Sold 11/30/2022,16510657.0,134 1st St,95695,Woodland,CA,38.681423,-121.77351,445000.0,1669795200000.0,2.0,3.0,1848.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,471400.0,2749.0,,False,False,445000.0,41222062000.0,True,False,False,USD,USA,445000.0,0.2933,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16511140,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/ff70293f4019594ea5c68d2ab44becc6-p_e.jpg,True,/homedetails/141-Oak-Ave-Woodland-CA-95695/16511140_zpid/,SOLD,Sold,"$490,000",$490K,"141 Oak Ave, Woodland, CA 95695",3.0,2.0,1350.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41308462000.0,38.674194,-121.78109,RECENTLY_SOLD,Sold 11/29/2022,16511140.0,141 Oak Ave,95695,Woodland,CA,38.674194,-121.78109,490000.0,1669708800000.0,2.0,3.0,1350.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,563800.0,2589.0,,False,False,490000.0,41308462000.0,True,False,False,USD,USA,43975.0,10585.08,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16511347,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/a2fa0a670d73c20425634ce979eb23a9-p_e.jpg,True,/homedetails/638-5th-St-Woodland-CA-95695/16511347_zpid/,SOLD,Sold,"$400,000",$400K,"638 5th St, Woodland, CA 95695",2.0,1.0,917.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,41308462000.0,38.672962,-121.76869,RECENTLY_SOLD,Sold 11/29/2022,16511347.0,638 5th St,95695,Woodland,CA,38.672962,-121.76869,400000.0,1669708800000.0,1.0,2.0,917.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,423600.0,2199.0,,False,False,400000.0,41308462000.0,True,False,False,USD,USA,399900.0,7619.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63320930,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/10f022238d8d3ffc98e4ca308256a3e8-p_e.jpg,True,/homedetails/18029-Wood-Duck-St-Woodland-CA-95695/63320930_zpid/,SOLD,Sold,"$674,500",$675K,"18029 Wood Duck St, Woodland, CA 95695",4.0,3.0,2619.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41308462000.0,38.68066,-121.8833,RECENTLY_SOLD,Sold 11/29/2022,63320930.0,18029 Wood Duck St,95695,Woodland,CA,38.68066,-121.8833,674500.0,1669708800000.0,3.0,4.0,2619.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,714400.0,3496.0,,False,False,674500.0,41308462000.0,True,False,False,USD,USA,360180.0,0.25,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/c95ceba383b89dcb9b596dd47d95af31-p_e.jpg,True,"/b/building/38.679394,-121.77899_ll/",SOLD,For Rent,,,"211 Cleveland St, Woodland, CA",,,,,,,,,False,,False,False,False,False,,False,,41394862000.0,38.679394,-121.77899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3383.0,,38.679394--121.77899,True,False,2.0,,,,,,,,,,,,,,,,,
16536310,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/bde4644760651b6fda9af2fc190bfbe7-p_e.jpg,True,/homedetails/147-Glacier-St-Woodland-CA-95695/16536310_zpid/,SOLD,Sold,"$410,000",$410K,"147 Glacier St, Woodland, CA 95695",4.0,2.0,1564.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,41394862000.0,38.688965,-121.79173,RECENTLY_SOLD,Sold 11/28/2022,16536310.0,147 Glacier St,95695,Woodland,CA,38.688965,-121.79173,410000.0,1669622400000.0,2.0,4.0,1564.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,434100.0,2800.0,,False,False,410000.0,41394862000.0,True,False,False,USD,USA,410000.0,6825.852,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
